UserId,ItemId
102,2108 2463 1446 2139 348 2055 1547 1755 1128 1612 2423 582 1353 358 1455 1567 2690 381 280 1867 2378 1684 1029 698 1180 783 497 1421 1102 1226 521 2057 2176 2324 3022 2068 2308 1490 1465 2888 3237 868 523 3257 1991 2986 2932 3040 870 2
103,821 815 754 1244 1145 1218 2464 750 948 639 549 1364 1583 1652 127 3139 329 2901 2326 1706 1193 1424 1761 3196 1734 2757 494 1557 2273 2560 1607 3127 84 2205 1693 2740 1386 1342 2477 485 1260 2053 1548 2030 1123 924 2827 1314 2918 795
104,3014 345 2176 497 2750 3175 62 2320 1784 1108 1567 2470 2551 454 1226 814 2012 1295 1290 2986 2295 955 2937 2995 2398 2474 2493 2833 3237 2976 1770 2652 3124 3145 48 976 2080 2994 68 2649 2710 1429 1127 3241 2203 1195 1637 1267 2693 2546
105,596 1983 2976 157 2652 2441 2080 3258 2704 770 2147 1063 2157 385 2171 1718 3022 1922 1755 1024 1695 2645 490 2724 512 2325 2427 1967 2585 1560 2531 167 2111 588 115 2937 1889 1239 1455 2039 3178 2488 3078 1071 1748 3237 59 783 2908 2312
106,2902 1365 2522 3021 231 372 830 1797 2485 1245 1622 1853 1917 402 2176 2437 126 1130 1891 2099 589 3079 1575 2928 876 3237 475 1744 1127 1124 46 3142 2958 1197 468 2035 2070 92 1680 1786 762 1274 1681 363 518 2007 1198 2977 1783 1868
107,1317 1002 243 1268 3079 676 825 1224 1969 2977 1770 976 2821 1855 1964 3040 629 2678 637 1840 1852 471 1795 1596 3186 1804 1298 2305 1755 2089 2176 2217 895 1455 335 751 3124 2805 714 454 443 3194 2472 2930 1520 1365 1113 2006 1508 2460
108,2785 532 2521 1973 1567 1128 270 2799 2387 157 2649 3003 535 3122 2217 2661 593 1584 16 2338 2885 1991 1871 1651 1818 214 1975 2413 1695 1339 490 147 1685 68 2863 1549 1076 733 2782 48 2958 1197 919 2478 1317 1702 1612 217 1295 3079
109,2297 1041 2887 3210 1268 2385 1325 3189 1686 1055 998 1900 3042 896 1005 766 319 2089 1129 2550 1224 1861 2930 231 515 1002 1152 361 3194 2225 71 277 25 1295 2755 2325 2805 1015 453 2182 836 1988 2810 299 1034 1383 2417 1964 1046 2351
110,1826 333 2312 2013 1226 1832 712 2031 3031 3078 697 637 2466 3166 2106 594 2940 521 702 3229 1697 427 2320 1222 2726 273 960 490 869 496 2767 2323 1628 294 1348 1770 1048 1547 2350 1579 2537 1991 609 2874 1804 266 1558 2875 2298 940
111,412 584 1615 663 3109 1397 3110 780 2810 2497 968 1364 1835 2547 2797 2475 1697 1087 88 496 3013 2526 1260 1749 865 3078 2501 299 2466 2879 1307 3114 579 2549 776 3244 550 2946 2217 317 2885 2463 2464 3215 3092 225 267 1765 2377 1666
112,2697 2786 2751 2221 3229 1755 598 3241 1348 2196 1752 2690 2652 2465 1015 1835 3071 1000 2885 676 613 1785 401 1465 2555 2111 192 1200 2339 861 597 751 767 231 2320 2031 147 1203 1770 981 333 1394 987 475 2455 1417 2875 2669 1129 2460
113,2568 1589 3003 1280 2333 892 465 589 2885 3035 2455 197 3142 1203 2810 2463 1195 571 437 702 2110 2428 547 1365 505 1892 275 1941 1338 2677 490 1915 335 964 2928 2470 988 1956 444 2523 1668 115 2444 2033 100 2117 1770 2651 1424 415
114,319 1784 2651 2551 517 2885 2006 2163 18 3008 2537 1755 783 2264 2055 1290 3186 426 167 3049 1129 1521 1298 1083 1057 2262 1614 3196 1195 361 3236 1421 865 1056 1197 2499 2827 2811 2455 1496 556 1868 2152 486 637 394 397 358 2529 2464
115,990 2997 776 2805 3241 898 1185 163 1613 1297 2320 243 2182 1045 1200 3118 505 2893 812 876 2323 964 2351 1755 1087 3178 465 327 734 2609 1450 1969 2007 841 1325 99 3189 1533 119 2514 2473 1868 2466 2067 1596 900 1474 2470 1722 331
116,283 2944 2664 2652 836 1866 1984 655 489 25 1059 1283 2928 2129 945 1224 1402 3150 2546 2070 1168 1617 2351 573 1152 3189 1529 1377 3013 2299 2651 2464 1770 1295 1868 918 2208 1533 2530 1949 2795 3068 690 1348 2788 3105 2887 2470 2714 981
117,3014 292 1178 3223 2595 186 91 328 439 598 2963 1026 2521 2173 2879 170 1396 752 2111 1455 1082 1597 1056 1615 2080 1651 275 865 1936 3154 1402 1975 2075 2299 2958 845 491 2478 856 1812 837 1189 100 1731 3176 2122 2786 1254 3156 2802
118,1209 1125 178 264 337 1772 770 1857 741 2070 2664 1185 1324 655 1496 763 2474 1858 2974 2013 1295 622 2623 3237 471 1373 1575 1112 1203 1244 1119 2411 856 2940 1206 2483 1754 608 1744 1130 1184 2020 2925 714 1361 1949 1474 2902 865 1431
119,748 64 497 677 2876 2522 1765 2713 3 786 2038 1793 1967 421 140 2551 2595 126 1600 2350 2769 1236 2087 3059 2726 2705 1601 1732 240 2649 1973 2760 1769 192 2152 919 2974 523 2958 989 1532 22 2983 2369 915 3052 851 1247 1939 133
120,2773 1087 361 2217 1269 1178 91 335 2460 2213 856 1474 2859 1432 2030 1895 1238 131 2017 2444 1702 2631 1723 629 734 2499 518 2529 1508 1797 2352 2413 493 1127 2126 1975 2568 1093 2384 3038 1057 3186 1290 2944 1873 25 3073 3103 2921 1784
121,3053 2194 2786 2069 2138 1178 910 1864 1957 2963 13 2455 2307 939 847 20 706 613 2275 1931 132 1972 475 3102 2887 1399 1451 2851 1720 2902 2521 1871 402 946 2876 718 3108 1423 956 1173 2696 2466 1757 232 2883 1402 1874 1853 1275 1262
122,1556 1765 1001 836 1594 741 2596 1781 1094 1231 3243 1702 1069 1317 2115 1614 2824 840 1048 2149 593 1213 856 2887 1761 905 2764 2971 2304 1366 2893 1015 676 1853 3162 2977 981 714 2557 2653 1896 1115 1019 3186 458 167 1672 1474 2275 588
123,1553 2882 1261 1174 2415 79 1972 2114 1741 1402 2274 164 915 2018 973 945 742 3229 2081 1662 418 2171 602 1560 412 1470 2526 576 2983 3016 521 1122 436 470 2767 2608 2515 1348 133 141 702 891 3178 1845 2257 1204 3233 461 1786 1818
124,1213 1317 124 1085 3194 876 1964 1896 2940 1871 968 2217 1002 471 231 1048 1923 2514 518 458 2464 1407 1688 1352 1293 714 2278 1094 1245 1055 25 2537 487 1730 2002 3182 1437 1455 1474 1770 1298 1365 2798 46 3092 1857 2147 3140 2412 1185
125,444 1462 1941 1342 1268 2320 122 1193 1132 2805 1185 1825 3148 3215 1613 1400 1060 1020 333 589 2368 1722 2810 2022 1770 3247 3078 2012 1984 490 2538 677 2770 231 2464 869 3178 2340 450 1269 1200 1529 712 312 3182 2269 3040 830 453 1065
126,239 1920 2652 1000 1432 346 48 1613 1567 2555 505 319 1269 2325 3023 2499 2879 2726 1941 2885 651 1226 2932 2977 1254 1113 443 2661 3077 842 2044 1446 1964 3237 783 2651 2472 1902 1336 1147 1517 3014 1385 1861 468 1041 1575 2455 847 358
127,364 132 2633 2610 2510 2473 756 1456 3181 2421 2706 2840 1459 2738 2563 449 1905 1348 437 1642 198 2011 1159 2525 1900 1852 379 2795 3182 2480 2063 1809 2259 3080 325 46 315 317 1150 1793 1944 718 1046 2719 2867 3229 2533 485 683 1555
128,230 2756 3250 1865 3017 870 1409 551 596 3178 830 1376 2190 2344 1396 989 1922 494 1884 2034 2735 3013 1818 2770 431 470 1152 1391 1189 2182 981 239 2846 422 2546 2039 1510 2064 1819 3236 2638 2450 1137 871 1832 1185 589 2646 2800 2201
129,776 545 1731 3189 3087 2555 2368 2387 1057 677 922 2700 2161 3046 2313 1804 2380 779 2824 98 182 1200 981 1065 2441 971 1377 1254 551 949 2194 2877 1984 958 1219 1924 1941 1544 1966 64 2320 501 2633 2826 2609 3092 3089 108 683 300
130,3182 2681 1573 465 2320 2832 2805 892 3170 3118 2470 582 1547 1722 1802 2415 255 1804 1318 578 1446 1761 2609 133 525 861 3089 2726 950 776 1833 3167 501 2437 702 1770 3004 1941 1939 2460 2862 2232 2081 2374 2139 770 644 271 2299 2937
131,2385 845 3247 1741 3073 2474 1969 2171 505 2977 938 3118 1060 1430 2460 231 2651 2770 422 1224 2855 987 2652 712 275 3229 545 1470 354 2285 756 2012 1195 2463 1152 266 1087 968 521 485 676 2473 2455 2638 553 1952 122 3241 3181 589
132,1586 2282 2319 3035 2305 1832 1240 21 35 1046 2855 333 1715 273 2178 323 1379 248 697 3155 2610 721 1409 2559 84 2470 1465 1690 571 307 2887 2791 2549 735 294 865 2081 1137 2772 167 880 396 1657 2149 302 993 649 1518 505 1445
133,181 21 2172 2131 918 2626 981 1832 1593 2328 2547 637 3139 2644 714 1432 865 1474 2193 3109 1197 1575 275 42 2298 1034 458 1026 1409 663 1113 3154 880 98 2108 1232 1681 649 849 372 2508 1659 2304 2787 2474 697 377 3244 898 288
134,2073 1718 1997 3258 2541 229 1964 2652 470 1475 1529 824 521 2022 957 1220 2387 2881 1745 2176 2147 674 1239 2236 831 2441 2286 1572 713 1714 468 1071 2359 2413 1339 2427 1990 1558 1991 1106 238 1973 3189 465 3158 2393 706 971 2042 2799
135,1324 2835 385 1190 1029 1300 2850 2240 2114 1603 2299 31 559 1664 2508 2840 7 25 1812 1424 2485 150 1005 656 1229 2222 1119 1754 2891 521 1034 2035 578 2260 1545 238 770 1423 2624 1449 3184 1900 886 2964 621 3181 1874 1513 2616 2097
136,168 3078 1336 3134 2351 2783 2541 949 2018 204 1991 2088 2031 470 1193 706 296 3032 2946 748 2464 938 865 719 358 695 2887 2782 405 2805 596 1006 275 411 692 2572 2754 33 3209 1498 1194 2527 1237 349 307 1034 2445 1722 1268 863
137,2198 1243 296 814 2938 959 1657 3194 1963 3242 389 3221 1218 132 2788 331 654 168 2751 430 957 2959 621 1749 2532 422 3104 99 834 1944 1383 272 2285 1290 3229 3184 1812 1197 128 1405 1324 2155 227 2750 49 1641 1156 2031 1138 1062
138,1498 1386 1443 2979 465 1060 662 3148 3233 2222 1754 501 650 2964 167 2035 1277 2807 3130 2780 945 870 1122 2754 733 2198 2127 1263 277 645 1026 3207 1923 1407 1092 1673 72 1515 380 1214 1643 644 926 720 1922 2706 1513 1857 1899 2241
139,992 1344 1799 75 333 2004 2836 99 1237 1949 92 2366 2030 2144 1648 2445 2039 1639 2216 2463 2464 3147 489 539 221 417 1015 1119 1681 1404 773 2382 1465 1752 3189 2331 965 1187 1455 2526 1880 98 3178 2485 2809 945 2084 794 1475 18
140,2594 1861 2217 2072 1423 1873 2726 984 465 454 1141 275 1087 1744 329 1193 385 1575 1272 423 292 1938 2474 3092 2499 2182 1858 3049 1295 1942 1871 91 1001 231 1239 376 3040 2946 988 3087 2113 380 751 361 1185 1784 2944 1147 589 18
141,2536 1860 703 1835 124 465 146 2633 1505 2108 749 2287 2222 333 2022 770 163 2312 457 340 1585 1013 2554 3236 3256 1399 221 2537 1949 18 3189 1307 2664 3229 1386 695 3078 1737 2455 663 15 1268 3207 231 3248 296 2464 2754 669 1875
142,682 2012 2470 1755 1197 1617 609 1303 2100 745 1567 1260 3032 1969 1386 2851 2512 2619 723 2726 2788 767 169 2320 1465 1517 2885 1900 1046 644 2783 1941 770 1938 2536 3229 1357 2398 454 2684 1770 2750 2790 907 988 259 2976 3258 2932 2940
143,3145 2767 1864 2613 3115 3072 556 597 3023 486 2726 2786 334 2174 545 3118 1115 1784 1976 1802 2918 1269 2395 1987 2533 1765 488 192 91 1254 3241 964 2369 712 1533 150 2875 1386 1602 1917 2216 294 2595 2147 1348 242 2810 1521 2236 1339
144,3241 1548 2724 2889 2339 1002 1992 3236 503 2217 1224 2546 1033 229 1923 1820 3210 2193 3118 2464 3142 1755 1686 2127 2547 3237 3183 847 2652 2173 2631 1103 470 1861 1218 1195 1520 324 1405 1770 2474 2955 2470 471 751 926 1583 489 307 1641
145,1823 3028 2684 86 133 1137 751 351 2027 2239 3010 2279 1317 2113 3221 673 1502 2810 2316 2262 2129 3189 2546 508 2193 3248 938 2594 931 165 505 335 2970 2977 1812 2404 103 862 1792 2791 1299 1054 1260 1688 3241 1224 2958 756 553 1149
146,2521 3187 3077 1989 1706 2312 2902 981 2115 960 1342 243 2305 19 954 3103 2810 2723 2350 2316 2142 2771 2204 610 2133 501 1650 2006 821 1675 2921 3248 2726 545 1871 1804 2431 1797 987 2845 1317 2193 2202 231 2958 569 294 333 1432 1157
147,1125 362 2928 3209 465 1844 59 2575 1314 1189 1710 471 2022 1850 812 2013 3148 1865 231 1410 2087 444 1198 2997 1302 830 2609 3127 1923 2966 2754 776 1979 594 1673 230 296 2885 551 2066 1465 697 823 939 214 1753 295 1677 374 2638
148,3174 2573 366 2429 685 1969 2228 510 3202 35 369 2413 3046 2957 140 1556 1715 1129 43 346 1706 2546 1453 328 3205 1650 2545 1864 1855 636 491 443 1686 1771 2799 2743 1399 713 1042 1684 1415 3203 1276 704 192 2648 1736 987 1377 885
149,847 1152 458 2977 842 3223 71 578 3189 2297 655 1896 439 2595 2344 2899 2330 981 1521 3046 2985 906 1214 3026 486 1349 443 1230 938 536 2672 836 167 319 545 919 1655 703 595 1520 2050 837 2563 1182 598 2734 1585 1350 1219 2283
150,273 1576 1465 1116 1004 2726 2576 2946 1648 2525 1348 736 2464 2128 230 1868 3209 2108 968 1198 828 3189 1755 1754 147 1013 1196 783 1307 2608 2997 3078 1268 1672 2013 1612 2974 1958 2152 2537 1976 2463 876 181 695 2062 1917 2688 2814 1835
151,2228 393 1206 945 1415 1483 596 496 852 3053 702 1014 1262 2702 826 2791 2567 2275 1857 2555 2542 2974 2899 3078 2022 153 2928 1578 231 1214 3106 209 1355 2474 2312 1366 2229 588 1060 1028 1106 1130 1116 1575 2019 2152 1577 770 876 2351
152,1006 3201 3243 677 629 337 1975 1518 1268 883 602 1560 1088 1501 2221 1521 1198 2841 497 2627 876 252 1470 579 1531 3241 2470 1336 84 1829 1213 1880 394 2431 1603 493 2546 240 1730 1366 3258 1298 584 829 1005 505 3150 1575 346 1290
153,1829 2546 1558 948 1002 876 231 2297 1272 458 2661 833 3031 1684 1734 1195 3085 213 2624 2876 2178 984 2812 2352 2878 486 847 1840 1720 2887 976 167 829 1224 2982 2196 3216 1325 3040 1868 3196 2990 1715 2828 2517 2455 1014 103 358 1474
154,1690 895 2525 1069 2074 1593 2214 1837 2466 483 300 1743 2336 2232 2991 2552 1342 2671 2193 2530 3231 1005 998 733 1179 2851 349 3176 3079 1369 869 1353 1507 370 1132 275 1855 3220 2968 900 1575 2931 1542 3105 2805 1648 1239 1789 717 1076
155,128 871 296 2578 3158 1193 259 1465 2547 2633 706 312 2441 491 2340 988 2126 814 753 1112 2458 230 363 338 2497 2940 750 3078 2749 1410 255 88 2086 3189 317 1102 498 608 275 1949 2060 1181 1749 3037 1184 2980 2652 1357 3236 2359
156,1540 2633 369 579 2431 1376 2 538 2664 553 1918 201 1204 2406 1641 2517 2763 2935 1137 358 1197 1678 1474 1002 3206 786 2225 734 243 1401 2350 3215 2546 1470 266 1264 1575 3085 587 414 2262 2516 2215 938 3072 55 3167 1277 1145 2823
157,1969 1761 588 1226 1048 2522 2460 505 2371 987 2291 1558 3068 15 2855 2361 2652 277 776 1324 2956 1745 2684 2131 2964 2503 2455 2385 167 2634 1295 1129 2343 3083 72 54 1152 905 1990 781 2320 712 1741 807 3010 1770 644 741 1446 2849
158,2885 1922 2574 2464 2463 333 968 490 633 2344 1397 2473 181 2182 2030 2031 2652 157 3032 1377 2818 2460 1715 473 370 1835 1197 1539 1786 1193 385 3041 1453 2771 2554 1405 1991 2222 596 3178 1424 496 2080 1115 427 1784 2531 756 2664 1362
159,2031 313 1466 505 1531 2159 2189 1383 1628 2938 448 1588 328 1987 1258 590 153 2961 1317 1850 593 1977 1686 188 2024 2940 1347 490 3176 337 2259 231 468 2411 1494 213 1489 2620 1474 1490 1739 300 1067 2730 2763 2039 1313 243 1203 2267
160,2488 2696 2044 3052 2227 199 1515 1357 328 2338 3218 1043 1784 62 1391 91 356 779 2804 394 1298 1789 2883 2604 2129 253 2375 2522 1088 1331 2325 1544 2076 2767 783 628 1858 2929 2304 1836 1769 140 1290 1351 1056 43 610 514 557 2272
161,2279 1964 2701 1780 1617 2006 3080 2320 2551 1804 2395 3243 3209 1213 2119 1185 1254 949 2385 1362 1984 3189 1975 157 2832 98 2525 454 1770 85 1450 677 2652 2163 3194 942 2772 1002 1068 1072 1048 1336 1400 1795 2883 1755 36 865 232 2149
162,423 3179 2232 1556 2203 12 1622 1604 2034 2472 2966 960 2551 380 2163 1789 2885 2273 661 2840 1192 2190 919 1896 3220 3080 2582 2807 3052 2039 1185 2652 275 1127 706 486 988 1396 2548 13 697 1603 2701 231 2208 3078 454 2521 2841 491
163,2479 486 2504 1607 1286 396 2476 265 490 2878 443 2382 1806 854 1268 84 2419 1002 231 2519 1355 2645 959 2661 2555 571 1292 1881 1536 2339 2749 525 2786 1129 2163 505 3229 1195 2039 1006 1575 1055 124 671 812 1290 2855 1756 146 2757
164,1130 856 1536 402 3237 1614 3250 1896 2193 170 2470 401 766 2977 949 1152 2415 971 655 1568 905 2714 2339 1529 3176 335 3154 636 3069 2700 2007 88 2031 1244 939 757 1866 719 2217 486 1821 384 1746 842 2855 316 1349 1063 3011 1641
165,2368 2940 299 3039 292 2514 3241 2533 1028 2810 561 91 1446 240 1663 2320 1941 756 1861 2460 2291 2499 2862 1575 2361 2311 964 1767 610 1348 2547 1357 987 119 1737 2359 1197 3150 1784 497 598 2022 241 2498 2350 32 1770 1371 2633 268
166,1664 770 3025 2697 1139 1386 938 1152 1067 490 1443 1474 1034 1006 1863 1747 3014 2022 1755 856 1197 1812 1800 1648 1520 3142 1770 637 505 2217 465 2977 1784 471 457 1193 517 2455 865 1868 844 1102 2107 2464 706 2602 1224 2971 3078 1553
167,2811 2977 905 2164 2181 1957 539 1474 613 2196 883 1383 337 1417 1969 987 1531 2546 1203 13 907 655 1518 2 2549 1299 245 2225 2413 3210 1861 1922 2779 3118 358 975 587 1466 3257 2988 2267 2648 677 589 486 2647 1575 2018 231 3150
168,358 243 905 1156 1755 1938 361 588 2899 1745 2101 714 676 2297 231 2546 2122 2648 1307 2431 2312 2 751 2474 1283 2671 1474 3092 1325 3189 1405 2142 2977 3041 821 938 2217 2779 2902 1797 654 2392 2638 333 1689 2113 1695 2565 1268 672
169,3236 1470 2651 2635 1214 796 226 2006 1680 2674 2031 157 1755 414 1465 1896 2312 3078 2117 2339 2463 865 1455 1300 3090 1386 1629 2030 991 3189 2878 1348 559 3040 2537 266 1734 2431 1156 613 2022 1023 553 2222 1474 945 336 2885 1369 2930
170,844 177 765 225 2857 1446 1563 3 2328 2420 2399 62 1540 288 1364 2511 1544 2298 2190 1644 3067 1932 2092 567 3150 2891 2434 514 1695 2765 2072 599 474 2674 1690 3035 1031 2913 2484 1061 1517 12 1365 2696 17 705 1767 1898 3004 1376
171,1197 2319 1013 3209 1498 1371 2602 1410 2312 333 1684 1767 2608 2878 2616 697 358 1800 3072 957 1922 394 1474 2217 2749 1475 3090 1268 1195 1137 380 2537 490 2193 1240 3078 698 3124 2464 85 1861 545 1443 1026 865 1106 471 1567 1573 553
172,712 173 2790 1013 3229 1193 3022 551 2867 2836 1793 1567 2689 2464 2547 2435 3178 465 1513 1734 1241 3135 2024 770 1800 1386 3236 86 2138 3215 2108 2805 186 2885 2005 968 1108 1939 1102 3209 2347 3032 3128 899 2463 2226 861 3127 1088 517
173,954 2885 2444 942 1812 1770 1102 296 1575 2696 1170 1505 1197 2022 2406 2855 2464 167 2350 1386 490 2616 1652 2757 1154 856 1006 714 1129 2343 2754 2182 3145 1200 2072 631 2878 644 1226 2006 2738 1241 471 1857 2811 1424 2703 2841 1295 1614
174,1386 1531 2651 762 1648 2350 1770 335 2193 3241 2922 897 719 1078 241 2022 1474 1213 412 1060 655 767 981 988 2217 1200 2464 2339 1868 987 1831 2547 2726 702 1958 465 2320 2873 2568 1336 259 2652 1909 1185 2135 1106 1696 1102 1800 275
175,437 2551 1156 3046 1575 2749 2573 217 231 2546 402 277 3181 1766 1669 486 2885 1840 3039 1614 2959 2057 733 1622 2979 3145 1295 2022 46 2633 1942 2299 965 2878 99 2431 1602 2976 1784 644 3220 814 479 1861 2291 1034 589 2034 2661 296
176,1529 470 1034 1156 255 1237 2850 1770 1812 3205 1879 1159 945 3073 525 2928 2810 2754 2782 361 15 2652 3181 521 122 2198 767 2431 2757 803 1106 2817 2827 490 1474 959 1200 1307 609 2232 2111 865 2964 266 307 2270 290 1324 117 697
177,1604 1648 1162 1307 2164 2760 1851 1564 1868 869 876 1909 2006 1185 1673 2549 719 1917 275 370 1365 590 358 968 2128 3101 486 865 1206 2385 682 895 698 3106 1580 2115 2514 3196 1196 494 2022 3127 1474 1563 1260 1662 1696 77 457 1896
178,290 2031 1218 2893 1656 426 571 1130 292 2107 84 968 2376 1869 1728 971 2592 422 1594 134 2547 2979 2645 2002 2783 2845 384 2685 749 3157 2837 1199 1715 1360 1298 672 2527 2662 2635 2976 2353 633 468 1529 2940 1672 3041 2997 1579 1295
179,1937 880 2576 579 1187 98 2359 559 1825 1405 3040 697 869 2910 2128 2283 2320 2127 553 3248 374 3231 48 1152 358 854 2444 2634 384 1262 2460 1860 3118 1773 2814 2351 294 2555 1302 1048 1474 1803 3176 1949 1193 676 3037 2666 957 2312
180,561 2514 3178 1193 1575 2866 2464 1280 2024 1197 358 1616 2225 288 741 1348 865 457 2537 2962 964 929 2179 3229 2841 1920 1770 1218 1209 938 2108 2086 1030 1474 806 734 2937 1835 2470 84 1840 1125 48 2350 697 1424 1470 1889 750 15
181,1941 39 1295 1931 294 1575 3079 1001 1327 905 1731 899 1130 1720 637 1006 847 1864 372 2232 380 505 3182 423 2638 2807 714 1614 644 2933 1290 1031 1770 892 938 849 663 735 1558 1239 2483 1200 328 1973 3046 2649 868 1745 1754 3220
182,1156 1324 3205 644 1295 1009 3106 2455 2706 1505 2546 1193 2126 2584 1784 2997 1020 275 1745 454 1793 1260 1119 72 3162 2931 3023 2066 856 1034 938 1857 3032 1734 361 1195 3220 971 443 2547 2726 728 2515 2946 1812 1197 1297 2862 18 3079
183,1200 1575 3237 2976 964 346 2652 251 2133 3209 362 1071 2055 1348 609 637 2393 2176 3229 2537 1868 2595 1443 2649 3009 2850 978 2790 267 2875 814 767 3130 1032 2338 84 2845 2312 712 2514 1065 2986 1613 521 651 2855 1797 255 1085 1784
184,1593 356 1922 1185 1386 1358 2823 1793 2380 2365 2024 405 1575 3209 1804 1643 2350 1612 1429 251 2111 412 521 1237 865 2810 100 306 2182 2974 2037 1681 275 2850 1474 2525 2537 3016 2470 465 121 1196 2805 1770 266 1506 1299 1868 2841 3078
185,1744 2281 3109 1455 1637 2547 637 767 1949 275 3041 489 2747 865 2503 2066 2013 1324 3026 1544 1860 1200 2022 234 968 1868 719 698 1797 1048 333 2464 2435 1446 1684 1874 465 2575 3068 3022 1364 46 2988 1307 363 2115 1861 1305 1185 958
186,1006 1129 1130 2997 358 2537 475 525 734 2546 1019 294 2555 1241 1987 865 1494 1168 651 2350 266 2810 3078 1868 2384 665 2850 1556 1321 1715 2464 3220 1048 2937 265 1423 2283 470 2377 2786 489 1770 1141 573 446 1307 28 1873 192 1790
187,267 551 1800 1145 2592 1152 2696 3046 214 2163 2173 2066 1241 2111 1450 2823 794 2176 545 2127 1942 1575 2071 1619 1812 1732 1023 1057 2663 525 2460 3158 119 2031 898 863 3246 3154 1353 79 1496 1040 2320 163 1507 2351 637 505 2661 1589
188,1379 2885 2483 1589 2114 1195 899 1800 1770 465 2384 1197 133 1369 3243 2464 2944 2845 2198 2222 2022 1706 1958 2869 517 637 2157 1892 1637 1193 770 2012 3142 1887 1567 3049 1593 3178 255 3231 2726 1575 1755 573 275 333 1689 1693 1443 2312
189,2317 1369 2147 2483 2551 1338 2198 1254 1915 1396 641 808 1914 62 2805 683 779 255 3170 2677 248 1567 691 2976 1200 1714 2701 2652 2841 1840 13 1684 2359 755 1853 1643 3072 2633 539 2661 1533 1795 2251 444 2232 885 490 2932 280 706
